tradeprice_sido_n1,date,region_cd,tradeprice_sido,year,month,building_type,construction_realized_amount,cd,spirit_deposit_rate,exchange_rate,composite_stock_price_index,economy_growth,exchequer_bond_three,household_loan_all,mortgage_all,numberofnosells,unsalenum_c
97.5,2009-07-01,29000,97.4,2009,7,7,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,7264.0,
74.7,2009-07-01,29000,74.7,2009,7,0,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,7264.0,
71.8,2009-07-01,43000,71.7,2009,7,1,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,6245.0,
75.0,2009-07-01,43000,74.9,2009,7,3,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,6245.0,
84.4,2009-07-01,50000,84.4,2009,7,7,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,332.0,
74.1,2009-07-01,50000,73.5,2009,7,0,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,332.0,
58.6,2009-07-01,50000,58.5,2009,7,1,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,332.0,
75.1,2009-07-01,50000,73.2,2009,7,3,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,332.0,
96.7,2009-07-01,41000,96.4,2009,7,0,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,29.0,
98.3,2009-07-01,41000,97.9,2009,7,3,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,29.0,
89.2,2009-07-01,31000,88.7,2009,7,7,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,2099.0,
77.3,2009-07-01,43000,77.2,2009,7,0,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,6245.0,
71.9,2009-07-01,42000,71.8,2009,7,1,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,3823.0,
90.2,2009-07-01,43000,90.0,2009,7,7,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,6245.0,
80.0,2009-07-01,30000,79.6,2009,7,0,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,473.0,
77.7,2009-07-01,46000,77.7,2009,7,1,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,21.0,
83.6,2009-07-01,46000,83.7,2009,7,3,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,21.0,
76.2,2009-07-01,30000,75.8,2009,7,1,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,473.0,
79.0,2009-07-01,30000,78.5,2009,7,3,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,473.0,
92.5,2009-07-01,47000,92.5,2009,7,7,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,54.0,
82.2,2009-07-01,47000,82.2,2009,7,0,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,54.0,
72.5,2009-07-01,31000,72.1,2009,7,1,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,2099.0,
74.6,2009-07-01,47000,74.5,2009,7,1,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,54.0,
86.4,2009-07-01,47000,86.5,2009,7,3,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,54.0,
92.3,2009-07-01,11000,91.9,2009,7,7,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,60.0,
94.4,2009-07-01,11000,93.9,2009,7,0,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,60.0,
84.9,2009-07-01,26000,84.9,2009,7,7,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,478.0,
79.5,2009-07-01,26000,79.2,2009,7,3,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,478.0,
62.4,2009-07-01,26000,62.2,2009,7,1,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,478.0,
70.4,2009-07-01,26000,70.2,2009,7,0,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,478.0,
78.7,2009-07-01,44000,78.5,2009,7,1,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,319.0,
87.8,2009-07-01,44000,87.8,2009,7,3,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,319.0,
84.9,2009-07-01,44000,85.0,2009,7,0,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,319.0,
92.6,2009-07-01,44000,92.9,2009,7,7,6985397.0,2.41,2.86,1240.5,1460.03,2.8,4.09,532047.6,328491.3,319.0,
88.4,2009-08-01,44000,87.8,2009,8,3,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,221.0,
92.8,2009-08-01,44000,92.6,2009,8,7,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,221.0,
108.1,2009-08-01,28000,107.2,2009,8,3,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,0.0,
98.6,2009-08-01,28000,98.0,2009,8,7,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,0.0,
75.1,2009-08-01,50000,75.1,2009,8,3,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,102.0,
90.2,2009-08-01,43000,90.2,2009,8,7,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,6027.0,
75.6,2009-08-01,43000,75.0,2009,8,3,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,6027.0,
77.5,2009-08-01,43000,77.3,2009,8,0,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,6027.0,
72.0,2009-08-01,43000,71.8,2009,8,1,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,6027.0,
83.6,2009-08-01,46000,83.6,2009,8,3,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,5376.0,
78.1,2009-08-01,46000,77.7,2009,8,1,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,5376.0,
84.7,2009-08-01,46000,84.4,2009,8,0,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,5376.0,
93.8,2009-08-01,46000,93.8,2009,8,7,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,5376.0,
86.9,2009-08-01,47000,86.4,2009,8,3,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,236.0,
99.3,2009-08-01,28000,98.7,2009,8,1,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,0.0,
97.3,2009-08-01,41000,96.7,2009,8,0,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,355.0,
97.0,2009-08-01,41000,96.3,2009,8,1,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,355.0,
101.3,2009-08-01,28000,100.6,2009,8,0,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,0.0,
72.0,2009-08-01,42000,71.9,2009,8,1,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,1750.0,
92.8,2009-08-01,42000,92.3,2009,8,7,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,1750.0,
79.1,2009-08-01,42000,78.9,2009,8,0,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,1750.0,
90.4,2009-08-01,30000,90.2,2009,8,7,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,1049.0,
82.6,2009-08-01,47000,82.2,2009,8,0,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,236.0,
93.2,2009-08-01,47000,92.5,2009,8,7,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,236.0,
74.9,2009-08-01,47000,74.6,2009,8,1,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,236.0,
80.5,2009-08-01,42000,80.5,2009,8,3,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,1750.0,
82.3,2009-08-01,45000,82.0,2009,8,0,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,0.0,
82.4,2009-08-01,45000,81.7,2009,8,3,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,0.0,
93.1,2009-08-01,11000,92.3,2009,8,7,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,662.0,
97.3,2009-08-01,11000,96.2,2009,8,3,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,662.0,
92.8,2009-08-01,45000,92.8,2009,8,7,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,0.0,
95.0,2009-08-01,11000,93.9,2009,8,1,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,662.0,
81.5,2009-08-01,27000,81.4,2009,8,3,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,926.0,
95.5,2009-08-01,11000,94.4,2009,8,0,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,662.0,
71.1,2009-08-01,26000,70.4,2009,8,0,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,459.0,
72.9,2009-08-01,31000,72.5,2009,8,1,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,1719.0,
89.3,2009-08-01,31000,89.2,2009,8,7,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,1719.0,
83.5,2009-08-01,31000,83.5,2009,8,3,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,1719.0,
67.7,2009-08-01,29000,67.7,2009,8,1,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,922.0,
97.5,2009-08-01,29000,97.5,2009,8,7,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,922.0,
74.8,2009-08-01,29000,74.7,2009,8,0,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,922.0,
90.2,2009-08-01,29000,90.2,2009,8,3,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,922.0,
79.3,2009-08-01,48000,79.1,2009,8,7,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,0.0,
73.4,2009-08-01,48000,73.0,2009,8,0,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,0.0,
70.3,2009-08-01,48000,69.8,2009,8,1,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,0.0,
78.8,2009-08-01,48000,78.6,2009,8,3,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,0.0,
76.3,2009-08-01,45000,75.8,2009,8,1,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,0.0,
69.1,2009-08-01,27000,68.9,2009,8,0,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,926.0,
87.5,2009-08-01,27000,87.5,2009,8,7,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,926.0,
62.8,2009-08-01,27000,62.5,2009,8,1,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,926.0,
85.2,2009-08-01,44000,84.9,2009,8,0,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,221.0,
79.0,2009-08-01,44000,78.7,2009,8,1,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,221.0,
96.4,2009-08-01,41000,95.9,2009,8,7,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,355.0,
98.8,2009-08-01,41000,98.3,2009,8,3,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,355.0,
77.6,2009-08-01,31000,77.2,2009,8,0,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,1719.0,
85.2,2009-08-01,26000,84.9,2009,8,7,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,459.0,
80.2,2009-08-01,26000,79.5,2009,8,3,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,459.0,
63.2,2009-08-01,26000,62.4,2009,8,1,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,459.0,
80.8,2009-08-01,30000,80.0,2009,8,0,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,1049.0,
77.2,2009-08-01,30000,76.2,2009,8,1,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,1049.0,
79.7,2009-08-01,30000,79.0,2009,8,3,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,1049.0,
84.4,2009-08-01,50000,84.4,2009,8,7,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,102.0,
74.1,2009-08-01,50000,74.1,2009,8,0,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,102.0,
58.7,2009-08-01,50000,58.6,2009,8,1,6714786.0,2.48,3.02,1244.9,1577.91,2.8,4.42,536675.5,331861.0,102.0,
76.7,2009-09-01,43000,75.6,2009,9,3,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,19.0,
72.3,2009-09-01,43000,72.0,2009,9,1,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,19.0,
79.5,2009-09-01,48000,79.3,2009,9,7,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,21.0,
78.9,2009-09-01,48000,78.8,2009,9,3,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,21.0,
70.6,2009-09-01,48000,70.3,2009,9,1,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,21.0,
73.6,2009-09-01,48000,73.4,2009,9,0,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,21.0,
97.5,2009-09-01,29000,97.5,2009,9,7,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,967.0,
90.2,2009-09-01,29000,90.2,2009,9,3,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,967.0,
67.8,2009-09-01,29000,67.7,2009,9,1,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,967.0,
74.8,2009-09-01,29000,74.8,2009,9,0,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,967.0,
87.1,2009-09-01,47000,86.9,2009,9,3,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,0.0,
93.4,2009-09-01,47000,93.2,2009,9,7,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,0.0,
82.7,2009-09-01,47000,82.6,2009,9,0,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,0.0,
74.9,2009-09-01,47000,74.9,2009,9,1,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,0.0,
95.9,2009-09-01,11000,95.5,2009,9,0,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,98.0,
108.3,2009-09-01,28000,108.1,2009,9,3,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,0.0,
99.6,2009-09-01,28000,99.3,2009,9,1,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,0.0,
100.5,2009-09-01,28000,98.6,2009,9,7,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,0.0,
101.7,2009-09-01,28000,101.3,2009,9,0,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,0.0,
93.6,2009-09-01,11000,93.1,2009,9,7,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,98.0,
98.0,2009-09-01,11000,97.3,2009,9,3,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,98.0,
95.3,2009-09-01,11000,95.0,2009,9,1,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,98.0,
83.6,2009-09-01,46000,83.6,2009,9,3,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,466.0,
85.0,2009-09-01,46000,84.7,2009,9,0,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,466.0,
78.8,2009-09-01,46000,78.1,2009,9,1,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,466.0,
93.8,2009-09-01,46000,93.8,2009,9,7,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,466.0,
81.4,2009-09-01,30000,80.8,2009,9,0,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,33.0,
80.3,2009-09-01,30000,79.7,2009,9,3,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,33.0,
77.9,2009-09-01,30000,77.2,2009,9,1,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,33.0,
90.9,2009-09-01,30000,90.4,2009,9,7,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,33.0,
75.1,2009-09-01,50000,75.1,2009,9,3,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,298.0,
97.3,2009-09-01,41000,97.0,2009,9,1,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,28.0,
96.6,2009-09-01,41000,96.4,2009,9,7,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,28.0,
84.4,2009-09-01,50000,84.4,2009,9,7,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,298.0,
59.0,2009-09-01,50000,58.7,2009,9,1,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,298.0,
74.3,2009-09-01,50000,74.1,2009,9,0,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,298.0,
79.3,2009-09-01,42000,79.1,2009,9,0,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,426.0,
72.2,2009-09-01,42000,72.0,2009,9,1,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,426.0,
93.0,2009-09-01,42000,92.8,2009,9,7,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,426.0,
80.5,2009-09-01,42000,80.5,2009,9,3,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,426.0,
82.8,2009-09-01,45000,82.4,2009,9,3,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,2161.0,
82.9,2009-09-01,45000,82.3,2009,9,0,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,2161.0,
93.0,2009-09-01,45000,92.8,2009,9,7,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,2161.0,
77.0,2009-09-01,45000,76.3,2009,9,1,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,2161.0,
97.6,2009-09-01,41000,97.3,2009,9,0,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,28.0,
99.3,2009-09-01,41000,98.8,2009,9,3,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,28.0,
81.5,2009-09-01,27000,81.5,2009,9,3,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,913.0,
69.2,2009-09-01,27000,69.1,2009,9,0,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,913.0,
87.6,2009-09-01,27000,87.5,2009,9,7,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,913.0,
63.0,2009-09-01,27000,62.8,2009,9,1,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,913.0,
84.0,2009-09-01,31000,83.5,2009,9,3,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,998.0,
89.8,2009-09-01,31000,89.3,2009,9,7,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,998.0,
73.2,2009-09-01,31000,72.9,2009,9,1,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,998.0,
77.9,2009-09-01,31000,77.6,2009,9,0,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,998.0,
85.3,2009-09-01,26000,85.2,2009,9,7,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,933.0,
63.7,2009-09-01,26000,63.2,2009,9,1,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,933.0,
80.5,2009-09-01,26000,80.2,2009,9,3,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,933.0,
71.5,2009-09-01,26000,71.1,2009,9,0,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,933.0,
85.5,2009-09-01,44000,85.2,2009,9,0,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,3.0,
93.4,2009-09-01,44000,92.8,2009,9,7,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,3.0,
79.3,2009-09-01,44000,79.0,2009,9,1,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,3.0,
88.5,2009-09-01,44000,88.4,2009,9,3,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,3.0,
77.4,2009-09-01,43000,77.5,2009,9,0,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,19.0,
89.1,2009-09-01,43000,90.2,2009,9,7,8389224.0,2.64,3.27,1188.7,1659.45,2.8,4.4,537787.6,331264.2,19.0,
93.1,2009-10-01,42000,93.0,2009,10,7,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,90.0,
72.5,2009-10-01,42000,72.2,2009,10,1,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,90.0,
100.5,2009-10-01,28000,100.5,2009,10,7,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,344.0,
101.8,2009-10-01,28000,101.7,2009,10,0,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,344.0,
99.4,2009-10-01,41000,99.3,2009,10,3,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,0.0,
64.6,2009-10-01,26000,63.7,2009,10,1,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,1691.0,
84.3,2009-10-01,31000,84.0,2009,10,3,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,7488.0,
73.7,2009-10-01,31000,73.2,2009,10,1,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,7488.0,
78.4,2009-10-01,31000,77.9,2009,10,0,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,7488.0,
90.1,2009-10-01,31000,89.8,2009,10,7,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,7488.0,
97.2,2009-10-01,41000,97.3,2009,10,1,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,0.0,
108.5,2009-10-01,28000,108.3,2009,10,3,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,344.0,
93.7,2009-10-01,11000,93.6,2009,10,7,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,25.0,
87.0,2009-10-01,47000,87.1,2009,10,3,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,0.0,
93.5,2009-10-01,47000,93.4,2009,10,7,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,0.0,
82.8,2009-10-01,47000,82.7,2009,10,0,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,0.0,
75.1,2009-10-01,47000,74.9,2009,10,1,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,0.0,
96.7,2009-10-01,41000,96.6,2009,10,7,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,0.0,
97.6,2009-10-01,41000,97.6,2009,10,0,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,0.0,
98.3,2009-10-01,11000,98.0,2009,10,3,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,25.0,
69.4,2009-10-01,27000,69.2,2009,10,0,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,3168.0,
63.2,2009-10-01,27000,63.0,2009,10,1,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,3168.0,
81.5,2009-10-01,27000,81.5,2009,10,3,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,3168.0,
87.6,2009-10-01,27000,87.6,2009,10,7,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,3168.0,
96.0,2009-10-01,11000,95.9,2009,10,0,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,25.0,
95.3,2009-10-01,11000,95.3,2009,10,1,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,25.0,
82.9,2009-10-01,45000,82.8,2009,10,3,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,2008.0,
77.8,2009-10-01,45000,77.0,2009,10,1,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,2008.0,
83.4,2009-10-01,45000,82.9,2009,10,0,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,2008.0,
93.1,2009-10-01,45000,93.0,2009,10,7,7288796.0,2.79,3.47,1200.6,1630.61,0.4,4.47,541111.7,333630.6,2008.0,
